order_id,account_id,security_id,entered_by,side,order_type,ordered_qty,limit_px,tif,status,reject_reason,order_ts,last_update_ts
248,56,11,18,S,LMT,150,154.66,DAY,FILLED,,2026-08-25 11:50:51,2026-08-25 11:50:59
249,65,13,25,B,LMT,200,113.82,DAY,FILLED,,2026-08-17 09:49:45,2026-08-17 09:49:58
250,122,13,18,B,MKT,25,110.34,DAY,FILLED,,2026-08-21 11:10:40,2026-08-21 11:11:08
251,150,4,14,B,LMT,500,187.09,DAY,FILLED,,2026-08-25 15:15:00,2026-08-25 15:15:12
252,16,12,13,B,LMT,50,519.62,DAY,FILLED,,2026-08-19 14:34:50,2026-08-19 14:35:47
253,92,5,20,S,LMT,100,882.26,DAY,FILLED,,2026-08-21 09:31:45,2026-08-21 09:32:45
254,142,6,8,B,MKT,100,511.27,DAY,FILLED,,2026-08-18 13:09:28,2026-08-18 13:09:52
255,159,8,21,S,LMT,75,450.65,DAY,FILLED,,2026-08-24 14:04:42,2026-08-24 14:05:35
256,134,3,2,B,LMT,75,161.11,DAY,CXL,,2026-08-17 15:08:11,2026-08-17 15:09:36
257,66,2,1,B,LMT,10,430.84,DAY,FILLED,,2026-08-24 10:38:45,2026-08-24 10:39:45
258,107,12,7,B,LMT,25,530.44,DAY,FILLED,,2026-08-17 15:39:17,2026-08-17 15:39:47
259,135,8,3,S,LMT,25,457.19,DAY,FILLED,,2026-08-28 14:11:35,2026-08-28 14:11:49
260,137,20,4,B,LMT,150,76.6,DAY,FILLED,,2026-08-26 11:57:20,2026-08-26 11:58:33
261,115,13,13,B,LMT,50,115.32,DAY,FILLED,,2026-08-17 14:02:18,2026-08-17 14:02:21
262,131,18,25,B,LMT,500,213.14,DAY,FILLED,,2026-08-28 13:09:06,2026-08-28 13:09:39
263,146,7,11,S,LMT,50,197.86,DAY,FILLED,,2026-08-18 14:20:50,2026-08-18 14:22:07
264,107,4,7,B,LMT,200,180.05,DAY,FILLED,,2026-08-20 14:41:54,2026-08-20 14:42:59
265,101,15,2,B,MKT,200,523.32,DAY,FILLED,,2026-08-28 13:32:05,2026-08-28 13:32:12
266,103,17,4,B,MKT,500,205.73,DAY,FILLED,,2026-08-25 15:44:08,2026-08-25 15:45:16
267,111,11,10,S,LMT,200,153.75,DAY,FILLED,,2026-08-28 09:07:42,2026-08-28 09:08:04
268,160,5,21,B,MKT,75,889.79,DAY,FILLED,,2026-08-26 09:59:52,2026-08-26 09:59:59
269,74,1,7,B,MKT,500,189.67,DAY,FILLED,,2026-08-24 14:51:07,2026-08-24 14:52:14
270,160,5,21,B,LMT,100,862.59,DAY,FILLED,,2026-08-17 12:37:57,2026-08-17 12:38:57
271,100,9,1,B,LMT,200,95.44,DAY,FILLED,,2026-08-24 15:06:01,2026-08-24 15:07:04
272,51,17,15,B,LMT,10,201.89,DAY,FILLED,,2026-08-26 13:59:45,2026-08-26 13:59:48
273,78,8,10,B,LMT,200,460.54,DAY,CXL,,2026-08-27 11:51:03,2026-08-27 11:51:32
274,36,3,3,B,LMT,200,162.43,DAY,FILLED,,2026-08-25 13:43:39,2026-08-25 13:44:37
275,149,18,13,B,LMT,200,221.39,DAY,FILLED,,2026-08-20 15:08:19,2026-08-20 15:09:00
276,114,9,12,B,MKT,50,94.24,DAY,FILLED,,2026-08-19 15:12:06,2026-08-19 15:12:36
277,48,13,12,B,LMT,75,108.86,DAY,CXL,,2026-08-26 12:08:10,2026-08-26 12:08:39
278,53,3,16,S,MKT,150,168.63,DAY,FILLED,,2026-08-19 12:55:39,2026-08-19 12:56:28
279,134,4,2,B,MKT,75,185.21,DAY,FILLED,,2026-08-26 12:52:56,2026-08-26 12:54:17
280,102,10,3,B,LMT,10,278.13,DAY,FILLED,,2026-08-21 12:10:27,2026-08-21 12:11:32
281,46,15,11,S,MKT,25,522.05,DAY,FILLED,,2026-08-28 14:57:12,2026-08-28 14:57:28
282,99,17,1,S,LMT,10,208.3,DAY,FILLED,,2026-08-28 10:24:35,2026-08-28 10:24:56
283,34,7,2,B,LMT,500,197.97,DAY,FILLED,,2026-08-17 13:48:16,2026-08-17 13:48:47
284,117,14,14,B,LMT,75,158.55,DAY,FILLED,,2026-08-26 09:38:38,2026-08-26 09:38:45
285,10,5,9,B,MKT,150,902.2,DAY,FILLED,,2026-08-17 14:36:53,2026-08-17 14:37:30
286,147,18,12,B,LMT,10,209.75,DAY,FILLED,,2026-08-19 12:47:37,2026-08-19 12:48:32
287,35,4,3,B,LMT,75,186.24,DAY,FILLED,,2026-08-21 11:33:26,2026-08-21 11:34:28
288,110,20,9,B,LMT,50,77.53,DAY,FILLED,,2026-08-24 11:33:36,2026-08-24 11:34:55
289,1,4,2,B,MKT,75,188.33,DAY,FILLED,,2026-08-17 12:40:50,2026-08-17 12:42:12
290,86,11,16,B,LMT,50,152.15,DAY,FILLED,,2026-08-25 14:36:39,2026-08-25 14:36:44
291,15,17,13,B,LMT,10,201.41,DAY,FILLED,,2026-08-21 13:46:43,2026-08-21 13:46:52
292,43,19,9,B,LMT,100,93.13,DAY,CXL,,2026-08-28 12:11:38,2026-08-28 12:12:09
293,56,17,18,B,MKT,75,210.08,DAY,CXL,,2026-08-21 10:07:23,2026-08-21 10:07:43
294,135,10,3,B,LMT,50,270.14,DAY,FILLED,,2026-08-24 10:49:55,2026-08-24 10:49:56
295,23,11,19,B,LMT,10,155.72,DAY,FILLED,,2026-08-26 09:06:33,2026-08-26 09:07:10
296,31,9,25,B,MKT,25,95.29,DAY,FILLED,,2026-08-19 10:17:07,2026-08-19 10:17:44
297,80,20,11,B,LMT,10,76.86,DAY,FILLED,,2026-08-24 13:28:03,2026-08-24 13:28:54
298,158,12,20,B,LMT,500,522.12,DAY,FILLED,,2026-08-21 11:52:12,2026-08-21 11:53:11
299,121,8,17,B,LMT,150,447.09,DAY,FILLED,,2026-08-20 10:55:57,2026-08-20 10:56:56
300,44,10,9,B,LMT,200,280.24,DAY,FILLED,,2026-08-24 13:36:08,2026-08-24 13:37:17
301,41,16,7,S,MKT,200,451.81,DAY,FILLED,,2026-08-25 09:21:13,2026-08-25 09:21:23
302,125,4,20,B,MKT,500,181.41,DAY,FILLED,,2026-08-28 13:29:20,2026-08-28 13:30:09
303,116,18,13,S,MKT,75,211.2,DAY,FILLED,,2026-08-21 12:39:36,2026-08-21 12:40:15
304,76,2,8,B,LMT,25,429.1,DAY,FILLED,,2026-08-24 13:03:00,2026-08-24 13:04:21
305,49,18,13,S,MKT,50,212.27,DAY,REJ,RISK_LIMIT,2026-08-25 15:59:23,2026-08-25 15:59:26
306,37,16,4,S,LMT,500,460.63,DAY,FILLED,,2026-08-25 10:05:08,2026-08-25 10:06:14
307,109,20,8,B,MKT,100,76.59,DAY,FILLED,,2026-08-17 13:31:54,2026-08-17 13:32:56
308,124,3,19,B,MKT,500,165.17,DAY,FILLED,,2026-08-19 14:46:33,2026-08-19 14:47:58
309,149,10,13,B,LMT,500,274.24,DAY,FILLED,,2026-08-28 09:57:21,2026-08-28 09:57:59
310,149,6,13,B,LMT,100,509.53,DAY,FILLED,,2026-08-28 09:42:18,2026-08-28 09:42:35
311,4,4,4,B,LMT,500,183.55,DAY,FILLED,,2026-08-28 10:58:37,2026-08-28 10:59:45
312,38,20,5,S,MKT,200,75.79,DAY,FILLED,,2026-08-19 15:31:48,2026-08-19 15:32:33
313,14,6,12,S,LMT,75,506.32,DAY,FILLED,,2026-08-26 12:30:19,2026-08-26 12:30:21
314,11,4,10,S,LMT,100,183.17,DAY,FILLED,,2026-08-27 14:22:54,2026-08-27 14:23:54
315,50,17,14,B,LMT,10,207.13,DAY,CXL,,2026-08-24 14:44:11,2026-08-24 14:45:39
316,65,7,25,B,MKT,75,203.35,DAY,FILLED,,2026-08-17 09:39:05,2026-08-17 09:39:22
317,65,10,25,S,LMT,100,279.44,DAY,FILLED,,2026-08-26 14:59:04,2026-08-26 14:59:25
318,67,9,2,B,LMT,200,95.13,DAY,FILLED,,2026-08-19 12:04:31,2026-08-19 12:05:50
319,67,4,2,B,LMT,500,179.66,DAY,REJ,RISK_LIMIT,2026-08-17 09:04:36,2026-08-17 09:06:02
320,100,9,1,S,MKT,10,97.09,DAY,FILLED,,2026-08-19 14:21:57,2026-08-19 14:22:06
321,86,10,16,B,LMT,150,275.57,DAY,FILLED,,2026-08-25 09:40:41,2026-08-25 09:42:04
322,22,15,18,B,MKT,75,529.66,DAY,FILLED,,2026-08-20 10:02:12,2026-08-20 10:03:10
323,87,2,17,S,LMT,50,426.07,DAY,FILLED,,2026-08-25 09:13:51,2026-08-25 09:15:15
324,12,8,10,B,LMT,100,458.66,DAY,FILLED,,2026-08-19 09:11:40,2026-08-19 09:11:54
325,57,3,19,S,LMT,150,161.25,DAY,FILLED,,2026-08-20 12:21:51,2026-08-20 12:21:57
326,44,12,9,B,LMT,50,507.52,DAY,FILLED,,2026-08-27 10:28:15,2026-08-27 10:29:18
327,33,7,1,S,MKT,200,194.9,DAY,FILLED,,2026-08-19 14:17:33,2026-08-19 14:18:37
328,90,14,19,B,LMT,25,156.11,DAY,FILLED,,2026-08-17 13:15:12,2026-08-17 13:16:33
329,128,6,22,B,LMT,150,503.42,DAY,FILLED,,2026-08-19 14:59:02,2026-08-19 14:59:08
330,46,6,11,B,MKT,75,516.77,DAY,FILLED,,2026-08-17 12:32:07,2026-08-17 12:32:49
331,52,13,15,S,LMT,10,114.62,DAY,FILLED,,2026-08-20 09:30:37,2026-08-20 09:31:25
332,92,9,20,B,LMT,100,94.88,DAY,FILLED,,2026-08-20 11:08:02,2026-08-20 11:08:31
333,126,7,21,B,MKT,10,200.73,DAY,FILLED,,2026-08-28 12:53:29,2026-08-28 12:53:58
334,11,16,10,S,LMT,500,458.36,DAY,FILLED,,2026-08-27 09:27:33,2026-08-27 09:28:45
335,62,3,23,B,LMT,500,168.54,DAY,CXL,,2026-08-17 12:42:19,2026-08-17 12:43:11
336,119,1,16,B,MKT,10,187.68,DAY,FILLED,,2026-08-18 12:57:44,2026-08-18 12:58:11
337,94,2,22,B,LMT,150,416.63,DAY,FILLED,,2026-08-18 12:23:29,2026-08-18 12:23:47
338,54,8,17,S,LMT,100,437.97,DAY,FILLED,,2026-08-24 11:57:17,2026-08-24 11:58:18
339,75,15,8,B,LMT,75,542.46,DAY,FILLED,,2026-08-28 11:51:43,2026-08-28 11:51:53
340,38,16,5,B,LMT,100,447.75,DAY,FILLED,,2026-08-19 15:13:33,2026-08-19 15:14:30
341,134,11,2,B,LMT,500,155.87,DAY,FILLED,,2026-08-25 13:21:41,2026-08-25 13:22:54
342,124,12,19,B,MKT,150,513.27,DAY,FILLED,,2026-08-21 15:54:03,2026-08-21 15:54:40
343,144,2,9,S,LMT,50,420.85,DAY,CXL,,2026-08-24 11:09:23,2026-08-24 11:10:22
344,130,11,24,B,MKT,500,153.5,DAY,FILLED,,2026-08-21 12:57:18,2026-08-21 12:58:29
345,159,8,21,B,LMT,75,452.25,DAY,FILLED,,2026-08-26 11:05:20,2026-08-26 11:05:31
346,132,13,25,B,LMT,150,111.31,DAY,FILLED,,2026-08-20 12:20:38,2026-08-20 12:21:15
347,107,15,7,S,LMT,200,518.54,DAY,FILLED,,2026-08-21 10:51:46,2026-08-21 10:52:54
348,105,9,5,B,LMT,75,95.17,DAY,FILLED,,2026-08-25 10:35:29,2026-08-25 10:36:44
349,58,1,20,S,MKT,25,191.75,DAY,FILLED,,2026-08-17 10:16:19,2026-08-17 10:17:42
350,124,19,19,S,MKT,25,91.3,DAY,CXL,,2026-08-25 15:16:40,2026-08-25 15:16:48
351,92,6,20,B,MKT,10,503.57,DAY,FILLED,,2026-08-17 11:23:26,2026-08-17 11:23:50
352,140,11,6,B,LMT,100,156.72,DAY,FILLED,,2026-08-24 15:54:43,2026-08-24 15:54:45
353,27,7,22,B,LMT,25,197.02,DAY,FILLED,,2026-08-19 13:14:53,2026-08-19 13:15:55
354,45,10,10,B,LMT,50,280.89,DAY,FILLED,,2026-08-17 14:52:07,2026-08-17 14:52:18
355,20,1,16,B,LMT,25,184.67,DAY,FILLED,,2026-08-26 15:27:02,2026-08-26 15:27:08
356,155,7,18,B,LMT,10,193.14,DAY,FILLED,,2026-08-28 10:11:42,2026-08-28 10:12:28
357,136,7,3,B,MKT,25,203.04,DAY,FILLED,,2026-08-20 11:10:57,2026-08-20 11:12:13
358,105,4,5,B,LMT,500,187.91,DAY,FILLED,,2026-08-24 09:29:07,2026-08-24 09:30:11
359,58,18,20,B,LMT,25,220.09,DAY,FILLED,,2026-08-25 11:54:27,2026-08-25 11:55:54
360,152,4,15,B,MKT,75,186.05,DAY,FILLED,,2026-08-19 09:23:12,2026-08-19 09:24:16
361,72,5,5,S,LMT,500,865.79,DAY,CXL,,2026-08-26 09:07:16,2026-08-26 09:08:20
362,98,20,25,B,LMT,25,77.74,DAY,FILLED,,2026-08-24 10:19:39,2026-08-24 10:21:04
363,139,11,6,B,LMT,200,158.54,DAY,FILLED,,2026-08-27 13:01:48,2026-08-27 13:02:47
364,78,6,10,S,MKT,500,518.08,DAY,FILLED,,2026-08-26 12:08:19,2026-08-26 12:09:33
365,127,19,22,B,MKT,150,89.58,DAY,FILLED,,2026-08-25 13:43:22,2026-08-25 13:44:37
366,92,14,20,B,LMT,75,156.38,DAY,FILLED,,2026-08-24 09:42:15,2026-08-24 09:42:30
367,146,17,11,S,LMT,10,210.97,DAY,FILLED,,2026-08-25 11:01:44,2026-08-25 11:01:57
368,128,17,22,B,MKT,200,201.33,DAY,FILLED,,2026-08-24 10:39:19,2026-08-24 10:39:47
369,160,3,21,B,LMT,25,165.66,DAY,FILLED,,2026-08-28 09:37:21,2026-08-28 09:38:45
370,111,18,10,B,MKT,500,217.21,DAY,FILLED,,2026-08-24 10:26:25,2026-08-24 10:26:49
371,69,18,3,S,MKT,10,215.29,DAY,FILLED,,2026-08-28 15:49:58,2026-08-28 15:50:37
372,53,14,16,B,LMT,100,156.74,DAY,FILLED,,2026-08-21 15:18:41,2026-08-21 15:19:13
373,112,14,10,B,LMT,10,152.75,DAY,FILLED,,2026-08-17 10:10:17,2026-08-17 10:11:20
374,102,5,3,B,LMT,100,879.81,DAY,FILLED,,2026-08-20 09:36:47,2026-08-20 09:37:30
375,109,7,8,B,MKT,500,196.91,DAY,FILLED,,2026-08-19 09:11:13,2026-08-19 09:11:28
376,79,1,11,B,MKT,75,187.18,DAY,FILLED,,2026-08-28 09:53:47,2026-08-28 09:54:03
377,100,1,1,B,MKT,100,186.7,DAY,FILLED,,2026-08-25 11:19:05,2026-08-25 11:19:58
378,42,9,8,B,LMT,500,98.14,DAY,FILLED,,2026-08-27 09:22:26,2026-08-27 09:23:49
379,22,4,18,B,LMT,200,188.25,DAY,FILLED,,2026-08-19 10:33:45,2026-08-19 10:34:08
380,73,7,6,S,MKT,200,203.28,DAY,FILLED,,2026-08-18 12:23:11,2026-08-18 12:24:34
381,154,9,17,B,MKT,10,98.27,DAY,FILLED,,2026-08-19 09:23:10,2026-08-19 09:24:14
382,49,9,13,B,MKT,200,99.07,DAY,FILLED,,2026-08-21 14:31:24,2026-08-21 14:31:49
383,61,20,22,S,MKT,25,74.74,DAY,FILLED,,2026-08-26 10:23:37,2026-08-26 10:24:05
384,153,9,16,B,MKT,150,99.51,DAY,FILLED,,2026-08-18 09:35:03,2026-08-18 09:36:20
385,2,9,3,S,LMT,150,94.86,DAY,FILLED,,2026-08-27 13:24:19,2026-08-27 13:25:24
386,81,2,12,B,LMT,150,430.74,DAY,FILLED,,2026-08-19 12:55:53,2026-08-19 12:57:00
387,81,16,12,S,LMT,10,441.6,DAY,FILLED,,2026-08-19 13:54:59,2026-08-19 13:55:59
388,11,15,10,S,LMT,500,517.68,DAY,FILLED,,2026-08-24 14:35:31,2026-08-24 14:36:08
389,55,19,18,B,LMT,200,94.32,DAY,FILLED,,2026-08-17 13:49:36,2026-08-17 13:49:40
390,101,12,2,B,LMT,10,506.93,DAY,FILLED,,2026-08-28 09:53:20,2026-08-28 09:54:37
391,34,7,2,B,LMT,10,200.9,DAY,FILLED,,2026-08-17 15:41:18,2026-08-17 15:41:41
392,23,1,19,S,LMT,100,191.68,DAY,FILLED,,2026-08-20 10:24:49,2026-08-20 10:25:29
393,154,14,17,B,LMT,50,154.39,DAY,FILLED,,2026-08-18 15:27:51,2026-08-18 15:29:18
394,127,17,22,S,LMT,25,210.01,DAY,FILLED,,2026-08-27 09:18:29,2026-08-27 09:19:01
395,13,18,11,S,LMT,200,209.77,DAY,FILLED,,2026-08-18 09:32:06,2026-08-18 09:33:21
396,46,6,11,B,LMT,150,512.67,DAY,FILLED,,2026-08-25 09:05:26,2026-08-25 09:06:10
397,155,9,18,B,MKT,200,94.77,DAY,FILLED,,2026-08-18 12:34:01,2026-08-18 12:35:19
398,158,12,20,B,LMT,50,504.83,DAY,CXL,,2026-08-25 15:19:05,2026-08-25 15:19:32
399,112,18,10,S,MKT,50,214.66,DAY,FILLED,,2026-08-20 09:19:49,2026-08-20 09:20:46
400,150,8,14,S,LMT,10,445.51,DAY,FILLED,,2026-08-20 11:36:53,2026-08-20 11:37:57
401,75,2,8,S,LMT,75,425.4,DAY,FILLED,,2026-08-26 12:31:32,2026-08-26 12:32:07
402,30,16,24,S,MKT,10,440.86,DAY,FILLED,,2026-08-28 14:22:28,2026-08-28 14:22:57
403,34,10,2,B,MKT,500,279.95,DAY,FILLED,,2026-08-25 12:53:43,2026-08-25 12:53:55
404,78,8,10,B,LMT,100,446.14,DAY,FILLED,,2026-08-20 13:03:01,2026-08-20 13:03:10
405,59,4,21,B,MKT,150,187.99,DAY,FILLED,,2026-08-27 10:31:16,2026-08-27 10:32:22
406,28,20,22,B,MKT,25,75.46,DAY,FILLED,,2026-08-28 15:54:06,2026-08-28 15:54:44
407,128,4,22,B,LMT,25,188.87,DAY,FILLED,,2026-08-19 14:23:21,2026-08-19 14:24:22
408,22,9,18,B,LMT,75,94.97,DAY,FILLED,,2026-08-24 14:48:26,2026-08-24 14:49:19
409,114,5,12,B,LMT,25,871.46,DAY,FILLED,,2026-08-17 14:51:33,2026-08-17 14:51:38
410,148,2,12,B,LMT,150,430.31,DAY,FILLED,,2026-08-27 11:26:25,2026-08-27 11:27:55
411,140,20,6,B,LMT,200,78.27,DAY,FILLED,,2026-08-28 14:28:44,2026-08-28 14:29:01
412,6,1,6,B,MKT,200,195.55,DAY,FILLED,,2026-08-27 13:16:15,2026-08-27 13:17:20
413,115,10,13,B,MKT,75,280.04,DAY,FILLED,,2026-08-28 14:00:29,2026-08-28 14:01:55
414,84,17,14,B,LMT,500,200.06,DAY,FILLED,,2026-08-28 10:52:49,2026-08-28 10:53:44
415,104,19,4,B,MKT,500,92.75,DAY,FILLED,,2026-08-27 13:49:25,2026-08-27 13:50:19
416,122,2,18,B,LMT,200,410.18,DAY,FILLED,,2026-08-19 13:23:58,2026-08-19 13:24:46
417,76,16,8,S,MKT,10,461.79,DAY,FILLED,,2026-08-17 15:09:09,2026-08-17 15:10:12
418,18,2,15,S,LMT,150,427.09,DAY,FILLED,,2026-08-25 12:36:19,2026-08-25 12:37:24
419,115,5,13,S,LMT,200,865.89,DAY,FILLED,,2026-08-24 09:51:39,2026-08-24 09:52:15
420,7,19,7,B,MKT,75,94.51,DAY,FILLED,,2026-08-21 13:41:07,2026-08-21 13:41:32
421,31,18,25,B,MKT,75,219.25,DAY,FILLED,,2026-08-19 09:17:50,2026-08-19 09:19:08
422,7,17,7,B,LMT,25,205.51,DAY,FILLED,,2026-08-24 12:16:05,2026-08-24 12:16:45
423,158,11,20,B,LMT,200,151.27,DAY,FILLED,,2026-08-19 09:45:03,2026-08-19 09:45:10
424,151,8,15,S,LMT,25,443.77,DAY,FILLED,,2026-08-26 13:48:32,2026-08-26 13:49:25
425,69,18,3,B,LMT,100,215.88,DAY,FILLED,,2026-08-28 14:06:15,2026-08-28 14:07:03
426,138,14,5,S,LMT,100,156.42,DAY,FILLED,,2026-08-27 12:02:00,2026-08-27 12:03:17
427,90,7,19,B,LMT,50,200.84,DAY,FILLED,,2026-08-28 15:32:18,2026-08-28 15:32:36
428,82,11,13,B,LMT,75,156.51,DAY,FILLED,,2026-08-21 15:45:28,2026-08-21 15:45:31
429,156,16,18,S,LMT,500,457.09,DAY,FILLED,,2026-08-17 09:43:11,2026-08-17 09:44:20
430,32,12,25,S,LMT,50,530.58,DAY,FILLED,,2026-08-25 15:38:22,2026-08-25 15:38:47
431,78,8,10,B,MKT,500,460.92,DAY,FILLED,,2026-08-20 12:23:02,2026-08-20 12:23:53
432,50,19,14,B,MKT,25,89.94,DAY,FILLED,,2026-08-28 13:11:04,2026-08-28 13:11:40
433,1,14,2,S,LMT,100,151.48,DAY,FILLED,,2026-08-17 15:20:27,2026-08-17 15:20:56
434,137,15,4,B,MKT,25,542.09,DAY,FILLED,,2026-08-24 09:25:12,2026-08-24 09:26:07
435,123,14,19,B,LMT,100,152.65,DAY,FILLED,,2026-08-17 13:51:40,2026-08-17 13:52:47
436,159,15,21,B,MKT,25,545.09,DAY,FILLED,,2026-08-18 14:28:37,2026-08-18 14:28:46
437,144,2,9,B,LMT,200,413.27,DAY,REJ,RISK_LIMIT,2026-08-21 15:24:25,2026-08-21 15:25:25
438,110,20,9,B,MKT,500,77.08,DAY,REJ,RISK_LIMIT,2026-08-28 09:21:41,2026-08-28 09:21:50
439,152,7,15,B,LMT,150,197.06,DAY,FILLED,,2026-08-28 10:40:32,2026-08-28 10:40:40
440,80,19,11,S,MKT,100,92.57,DAY,FILLED,,2026-08-27 15:09:09,2026-08-27 15:10:36
441,144,2,9,B,MKT,25,416.01,DAY,FILLED,,2026-08-25 11:12:12,2026-08-25 11:13:41
442,85,6,15,B,MKT,500,501.41,DAY,FILLED,,2026-08-18 12:56:50,2026-08-18 12:57:18
443,97,7,24,B,LMT,10,192.94,DAY,FILLED,,2026-08-25 10:52:00,2026-08-25 10:53:21
444,12,1,10,B,LMT,100,192.49,DAY,FILLED,,2026-08-20 10:18:11,2026-08-20 10:18:34
445,36,13,3,B,MKT,500,110.25,DAY,FILLED,,2026-08-18 11:59:13,2026-08-18 12:00:09
446,82,20,13,B,MKT,75,78.64,DAY,FILLED,,2026-08-25 14:15:58,2026-08-25 14:16:34
447,126,7,21,B,LMT,50,198.1,DAY,FILLED,,2026-08-18 15:30:50,2026-08-18 15:31:57
448,122,9,18,B,LMT,75,95.37,DAY,FILLED,,2026-08-28 12:40:58,2026-08-28 12:41:53
449,66,18,1,B,LMT,500,215.24,DAY,FILLED,,2026-08-18 10:48:05,2026-08-18 10:49:00
450,95,16,23,B,MKT,500,442.81,DAY,FILLED,,2026-08-24 11:24:01,2026-08-24 11:25:07
451,93,2,21,B,MKT,100,415.03,DAY,FILLED,,2026-08-27 10:21:12,2026-08-27 10:22:30
452,104,19,4,B,MKT,200,90.5,DAY,FILLED,,2026-08-17 12:41:32,2026-08-17 12:42:43
453,49,14,13,B,LMT,150,151.64,DAY,FILLED,,2026-08-25 10:28:28,2026-08-25 10:29:53
454,151,1,15,B,MKT,50,195.44,DAY,FILLED,,2026-08-28 15:02:59,2026-08-28 15:04:13
455,24,6,19,B,LMT,500,495.52,DAY,FILLED,,2026-08-18 14:35:11,2026-08-18 14:35:41
456,117,2,14,B,MKT,200,417.26,DAY,FILLED,,2026-08-24 13:00:10,2026-08-24 13:00:19
457,151,7,15,B,LMT,75,192.15,DAY,FILLED,,2026-08-27 14:43:29,2026-08-27 14:44:37
458,118,15,15,B,LMT,500,525.13,DAY,FILLED,,2026-08-28 09:47:05,2026-08-28 09:47:59
459,25,13,20,B,MKT,100,114.57,DAY,FILLED,,2026-08-17 10:56:55,2026-08-17 10:57:23
460,32,12,25,B,LMT,200,518.47,DAY,FILLED,,2026-08-18 15:06:32,2026-08-18 15:07:54
461,98,11,25,B,LMT,10,152.68,DAY,FILLED,,2026-08-25 15:12:25,2026-08-25 15:13:28
462,36,16,3,B,MKT,25,441.29,DAY,FILLED,,2026-08-21 15:10:10,2026-08-21 15:10:12
463,92,6,20,B,MKT,500,516.02,DAY,FILLED,,2026-08-20 14:02:57,2026-08-20 14:04:22
464,64,12,24,S,LMT,10,535.27,DAY,FILLED,,2026-08-20 10:05:01,2026-08-20 10:05:14
465,12,14,10,B,LMT,75,156.16,DAY,FILLED,,2026-08-27 09:52:20,2026-08-27 09:52:48
466,57,3,19,B,LMT,25,168.82,DAY,FILLED,,2026-08-21 14:39:23,2026-08-21 14:40:32
467,154,11,17,B,MKT,150,151.98,DAY,FILLED,,2026-08-25 14:59:49,2026-08-25 15:00:51
468,60,17,21,B,LMT,25,202.65,DAY,FILLED,,2026-08-28 14:00:14,2026-08-28 14:00:32
469,61,20,22,B,LMT,100,76.16,DAY,CXL,,2026-08-26 14:56:21,2026-08-26 14:57:44
470,85,11,15,B,LMT,75,156.0,DAY,FILLED,,2026-08-20 10:34:03,2026-08-20 10:34:12
471,14,5,12,B,LMT,75,880.39,DAY,FILLED,,2026-08-20 10:05:11,2026-08-20 10:05:43
472,78,10,10,B,LMT,500,268.07,DAY,FILLED,,2026-08-28 12:40:12,2026-08-28 12:41:07
473,153,18,16,B,LMT,200,214.53,DAY,FILLED,,2026-08-19 13:46:11,2026-08-19 13:46:54
474,40,7,6,B,LMT,500,196.87,DAY,FILLED,,2026-08-17 09:55:32,2026-08-17 09:56:35
475,19,14,16,B,LMT,75,157.45,DAY,FILLED,,2026-08-17 09:24:59,2026-08-17 09:26:05
476,8,5,7,B,LMT,100,866.66,DAY,FILLED,,2026-08-21 13:29:43,2026-08-21 13:29:55
477,133,7,1,B,MKT,100,198.01,DAY,FILLED,,2026-08-25 10:53:27,2026-08-25 10:54:20
478,28,19,22,B,LMT,200,93.1,DAY,FILLED,,2026-08-24 15:09:17,2026-08-24 15:09:26
479,74,14,7,B,LMT,75,154.87,DAY,FILLED,,2026-08-19 10:23:11,2026-08-19 10:23:35
480,50,9,14,B,LMT,50,94.55,DAY,FILLED,,2026-08-25 12:40:58,2026-08-25 12:42:13
481,3,2,4,B,LMT,25,412.72,DAY,FILLED,,2026-08-21 15:00:42,2026-08-21 15:01:45
482,81,8,12,B,LMT,150,460.07,DAY,CXL,,2026-08-24 14:25:24,2026-08-24 14:25:42
483,72,8,5,S,LMT,200,454.33,DAY,FILLED,,2026-08-24 12:39:43,2026-08-24 12:39:46
484,84,15,14,B,MKT,150,527.71,DAY,FILLED,,2026-08-20 13:31:25,2026-08-20 13:31:38
485,9,5,8,S,LMT,50,900.93,DAY,FILLED,,2026-08-26 15:05:19,2026-08-26 15:05:47
486,66,16,1,S,MKT,25,457.98,DAY,FILLED,,2026-08-18 14:08:59,2026-08-18 14:09:08
487,144,14,9,B,LMT,25,151.39,DAY,FILLED,,2026-08-20 10:16:07,2026-08-20 10:17:21
488,98,19,25,B,LMT,200,94.65,DAY,FILLED,,2026-08-17 11:03:37,2026-08-17 11:04:44
489,28,13,22,B,LMT,50,114.12,DAY,FILLED,,2026-08-17 13:54:29,2026-08-17 13:55:46
490,154,11,17,B,LMT,500,156.22,DAY,FILLED,,2026-08-21 13:44:07,2026-08-21 13:44:50
491,58,2,20,S,MKT,100,432.21,DAY,FILLED,,2026-08-19 15:31:46,2026-08-19 15:32:37
492,19,17,16,B,LMT,200,200.05,DAY,FILLED,,2026-08-21 11:44:59,2026-08-21 11:45:38
493,36,15,3,B,MKT,75,539.68,DAY,FILLED,,2026-08-26 11:57:09,2026-08-26 11:57:23
494,97,14,24,S,LMT,50,159.14,DAY,FILLED,,2026-08-19 09:06:22,2026-08-19 09:06:42
495,9,4,8,B,LMT,200,188.06,DAY,FILLED,,2026-08-20 12:31:19,2026-08-20 12:32:43
